Time,Airport,Altamount,Vashi,Virar
17,2.8,24.9,20.2,59.9
18,2.8,24.9,20.2,59.9
19,2.8,24.9,20.2,59.9
20,2.8,24.9,20.2,59.9
21,2.8,24.9,20.2,59.9
22,2.8,24.9,20.2,59.9
23,2.8,24.9,20.2,59.9
24,2.8,24.9,20.2,59.9
25,2.8,24.9,20.2,59.9
26,2.8,24.9,20.2,59.9
27,2.8,24.9,20.2,59.9
28,2.8,24.9,20.2,59.9
29,2.8,24.9,20.2,59.9
20,13,31.8,35.2,53.4
21,13,31.8,35.2,53.4
22,13,31.8,35.2,53.4
23,13,31.8,35.2,53.4
24,13,31.8,35.2,53.4
25,13,31.8,35.2,53.4
26,13,31.8,35.2,53.4
27,13,31.8,35.2,53.4
28,13,31.8,35.2,53.4
29,13,31.8,35.2,53.4
19,3.7,22.2,18.2,60.8
20,3.7,22.2,18.2,60.8
21,3.7,22.2,18.2,60.8
22,3.7,22.2,18.2,60.8
23,3.7,22.2,18.2,60.8
24,3.7,22.2,18.2,60.8
25,3.7,22.2,18.2,60.8
26,3.7,22.2,18.2,60.8
27,3.7,22.2,18.2,60.8
28,3.7,22.2,18.2,60.8
29,3.7,22.2,18.2,60.8
26,20.4,39.2,42.6,49.5
27,20.4,39.2,42.6,49.5
28,20.4,39.2,42.6,49.5
29,20.4,39.2,42.6,49.5
26,20,38.7,42.2,49.1
27,20,38.7,42.2,49.1
28,20,38.7,42.2,49.1
29,20,38.7,42.2,49.1
21,8.7,27.5,30.9,56.6
22,8.7,27.5,30.9,56.6
24,8.7,27.5,30.9,56.6
25,8.7,27.5,30.9,56.6
26,8.7,27.5,30.9,56.6
27,8.7,27.5,30.9,56.6
28,8.7,27.5,30.9,56.6
29,8.7,27.5,30.9,56.6
27,17.2,36,39.4,46.3
28,17.2,36,39.4,46.3
29,17.2,36,39.4,46.3
23,5,29.2,44.2,40.1
24,5,29.2,44.2,40.1
25,5,29.2,44.2,40.1
26,5,29.2,44.2,40.1
27,5,29.2,44.2,40.1
28,5,29.2,44.2,40.1
29,5,29.2,44.2,40.1
23,7.9,26.7,32.2,57.9
25,7.9,26.7,32.2,57.9
26,7.9,26.7,32.2,57.9
27,7.9,26.7,32.2,57.9
28,7.9,26.7,32.2,57.9
29,7.9,26.7,32.2,57.9
3,13.2,32,36.3,44.9
4,13.2,32,36.3,44.9
5,13.2,32,36.3,44.9
6,13.2,32,36.3,44.9
7,13.2,32,36.3,44.9
8,13.2,32,36.3,44.9
9,13.2,32,36.3,44.9
10,13.2,32,36.3,44.9
11,13.2,32,36.3,44.9
12,13.2,32,36.3,44.9
13,13.2,32,36.3,44.9
14,13.2,32,36.3,44.9
15,13.2,32,36.3,44.9
16,13.2,32,36.3,44.9
17,13.2,32,36.3,44.9
18,13.2,32,36.3,44.9
19,13.2,32,36.3,44.9
20,13.2,32,36.3,44.9
21,13.2,32,36.3,44.9
22,13.2,32,36.3,44.9
23,13.2,32,36.3,44.9
24,13.2,32,36.3,44.9
25,13.2,32,36.3,44.9
26,13.2,32,36.3,44.9
27,13.2,32,36.3,44.9
28,13.2,32,36.3,44.9
29,13.2,32,36.3,44.9
0,14.8,33.6,37,45.7
3,14.8,33.6,37,45.7
4,14.8,33.6,37,45.7
5,14.8,33.6,37,45.7
6,14.8,33.6,37,45.7
7,14.8,33.6,37,45.7
8,14.8,33.6,37,45.7
9,14.8,33.6,37,45.7
10,14.8,33.6,37,45.7
11,14.8,33.6,37,45.7
12,14.8,33.6,37,45.7
13,14.8,33.6,37,45.7
14,14.8,33.6,37,45.7
15,14.8,33.6,37,45.7
16,14.8,33.6,37,45.7
17,14.8,33.6,37,45.7
18,14.8,33.6,37,45.7
19,14.8,33.6,37,45.7
20,14.8,33.6,37,45.7
21,14.8,33.6,37,45.7
26,14.8,33.6,37,45.7
27,14.8,33.6,37,45.7
28,14.8,33.6,37,45.7
29,14.8,33.6,37,45.7
18,7.5,26.3,29.7,55.4
19,7.5,26.3,29.7,55.4
20,7.5,26.3,29.7,55.4
21,7.5,26.3,29.7,55.4
22,7.5,26.3,29.7,55.4
23,7.5,26.3,29.7,55.4
24,7.5,26.3,29.7,55.4
25,7.5,26.3,29.7,55.4
27,7.5,26.3,29.7,55.4
28,7.5,26.3,29.7,55.4
29,7.5,26.3,29.7,55.4
14,8.6,27.4,31.2,59.8
15,8.6,27.4,31.2,59.8
16,8.6,27.4,31.2,59.8
17,8.6,27.4,31.2,59.8
18,8.6,27.4,31.2,59.8
19,8.6,27.4,31.2,59.8
20,8.6,27.4,31.2,59.8
21,8.6,27.4,31.2,59.8
22,8.6,27.4,31.2,59.8
23,8.6,27.4,31.2,59.8
24,8.6,27.4,31.2,59.8
26,8.6,27.4,31.2,59.8
28,8.6,27.4,31.2,59.8
29,8.6,27.4,31.2,59.8
1,24.3,44.6,44.2,40.1
2,24.3,44.6,44.2,40.1
3,24.3,44.6,44.2,40.1
4,24.3,44.6,44.2,40.1
5,24.3,44.6,44.2,40.1
6,24.3,44.6,44.2,40.1
7,24.3,44.6,44.2,40.1
8,24.3,44.6,44.2,40.1
9,24.3,44.6,44.2,40.1
10,24.3,44.6,44.2,40.1
11,24.3,44.6,44.2,40.1
12,24.3,44.6,44.2,40.1
13,24.3,44.6,44.2,40.1
14,24.3,44.6,44.2,40.1
15,24.3,44.6,44.2,40.1
16,24.3,44.6,44.2,40.1
17,24.3,44.6,44.2,40.1
18,24.3,44.6,44.2,40.1
19,24.3,44.6,44.2,40.1
20,24.3,44.6,44.2,40.1
21,24.3,44.6,44.2,40.1
22,24.3,44.6,44.2,40.1
23,24.3,44.6,44.2,40.1
24,24.3,44.6,44.2,40.1
25,24.3,44.6,44.2,40.1
26,24.3,44.6,44.2,40.1
27,24.3,44.6,44.2,40.1
28,24.3,44.6,44.2,40.1
29,24.3,44.6,44.2,40.1
0,26.1,44.9,46.7,42.6
2,26.1,44.9,46.7,42.6
3,26.1,44.9,46.7,42.6
4,26.1,44.9,46.7,42.6
5,26.1,44.9,46.7,42.6
6,26.1,44.9,46.7,42.6
7,26.1,44.9,46.7,42.6
8,26.1,44.9,46.7,42.6
9,26.1,44.9,46.7,42.6
10,26.1,44.9,46.7,42.6
11,26.1,44.9,46.7,42.6
12,26.1,44.9,46.7,42.6
13,26.1,44.9,46.7,42.6
14,26.1,44.9,46.7,42.6
15,26.1,44.9,46.7,42.6
16,26.1,44.9,46.7,42.6
17,26.1,44.9,46.7,42.6
18,26.1,44.9,46.7,42.6
19,26.1,44.9,46.7,42.6
20,26.1,44.9,46.7,42.6
21,26.1,44.9,46.7,42.6
22,26.1,44.9,46.7,42.6
23,26.1,44.9,46.7,42.6
24,26.1,44.9,46.7,42.6
25,26.1,44.9,46.7,42.6
26,26.1,44.9,46.7,42.6
27,26.1,44.9,46.7,42.6
28,26.1,44.9,46.7,42.6
29,26.1,44.9,46.7,42.6
4,26.5,45.2,47,42.9
7,26.5,45.2,47,42.9
8,26.5,45.2,47,42.9
9,26.5,45.2,47,42.9
10,26.5,45.2,47,42.9
11,26.5,45.2,47,42.9
12,26.5,45.2,47,42.9
13,26.5,45.2,47,42.9
14,26.5,45.2,47,42.9
15,26.5,45.2,47,42.9
16,26.5,45.2,47,42.9
17,26.5,45.2,47,42.9
18,26.5,45.2,47,42.9
19,26.5,45.2,47,42.9
20,26.5,45.2,47,42.9
21,26.5,45.2,47,42.9
22,26.5,45.2,47,42.9
23,26.5,45.2,47,42.9
24,26.5,45.2,47,42.9
25,26.5,45.2,47,42.9
26,26.5,45.2,47,42.9
27,26.5,45.2,47,42.9
28,26.5,45.2,47,42.9
29,26.5,45.2,47,42.9
7,105,123,118,69.6
9,105,123,118,69.6
11,105,123,118,69.6
12,105,123,118,69.6
13,105,123,118,69.6
14,105,123,118,69.6
15,105,123,118,69.6
16,105,123,118,69.6
17,105,123,118,69.6
18,105,123,118,69.6
19,105,123,118,69.6
20,105,123,118,69.6
21,105,123,118,69.6
22,105,123,118,69.6
23,105,123,118,69.6
24,105,123,118,69.6
25,105,123,118,69.6
26,105,123,118,69.6
27,105,123,118,69.6
28,105,123,118,69.6
29,105,123,118,69.6
23,55.4,74.2,69.2,3.2
24,55.4,74.2,69.2,3.2
25,55.4,74.2,69.2,3.2
26,55.4,74.2,69.2,3.2
27,55.4,74.2,69.2,3.2
28,55.4,74.2,69.2,3.2
29,55.4,74.2,69.2,3.2
23,23.6,42.4,44.2,40.1
24,23.6,42.4,44.2,40.1
25,23.6,42.4,44.2,40.1
26,23.6,42.4,44.2,40.1
27,23.6,42.4,44.2,40.1
28,23.6,42.4,44.2,40.1
29,23.6,42.4,44.2,40.1
24,52.2,71,64.9,5.1
25,52.2,71,64.9,5.1
29,52.2,71,64.9,5.1
24,58.4,77.2,72.2,1.8
25,58.4,77.2,72.2,1.8
26,58.4,77.2,72.2,1.8
27,58.4,77.2,72.2,1.8
28,58.4,77.2,72.2,1.8
29,58.4,77.2,72.2,1.8
20,22.3,41.1,42.9,38.8
23,22.3,41.1,42.9,38.8
24,22.3,41.1,42.9,38.8
25,22.3,41.1,42.9,38.8
26,22.3,41.1,42.9,38.8
27,22.3,41.1,42.9,38.8
28,22.3,41.1,42.9,38.8
29,22.3,41.1,42.9,38.8
19,22.2,40.9,42.1,38
20,22.2,40.9,42.1,38
21,22.2,40.9,42.1,38
22,22.2,40.9,42.1,38
23,22.2,40.9,42.1,38
24,22.2,40.9,42.1,38
25,22.2,40.9,42.1,38
26,22.2,40.9,42.1,38
27,22.2,40.9,42.1,38
28,22.2,40.9,42.1,38
29,22.2,40.9,42.1,38
19,26.1,44.8,46.6,39.5
20,26.1,44.8,46.6,39.5
21,26.1,44.8,46.6,39.5
22,26.1,44.8,46.6,39.5
23,26.1,44.8,46.6,39.5
24,26.1,44.8,46.6,39.5
25,26.1,44.8,46.6,39.5
26,26.1,44.8,46.6,39.5
27,26.1,44.8,46.6,39.5
28,26.1,44.8,46.6,39.5
29,26.1,44.8,46.6,39.5
0,23.4,42.2,43.9,39.8
1,23.4,42.2,43.9,39.8
2,23.4,42.2,43.9,39.8
3,23.4,42.2,43.9,39.8
4,23.4,42.2,43.9,39.8
5,23.4,42.2,43.9,39.8
6,23.4,42.2,43.9,39.8
7,23.4,42.2,43.9,39.8
8,23.4,42.2,43.9,39.8
9,23.4,42.2,43.9,39.8
10,23.4,42.2,43.9,39.8
11,23.4,42.2,43.9,39.8
12,23.4,42.2,43.9,39.8
13,23.4,42.2,43.9,39.8
14,23.4,42.2,43.9,39.8
15,23.4,42.2,43.9,39.8
16,23.4,42.2,43.9,39.8
17,23.4,42.2,43.9,39.8
18,23.4,42.2,43.9,39.8
19,23.4,42.2,43.9,39.8
20,23.4,42.2,43.9,39.8
21,23.4,42.2,43.9,39.8
22,23.4,42.2,43.9,39.8
23,23.4,42.2,43.9,39.8
24,23.4,42.2,43.9,39.8
25,23.4,42.2,43.9,39.8
26,23.4,42.2,43.9,39.8
27,23.4,42.2,43.9,39.8
28,23.4,42.2,43.9,39.8
29,23.4,42.2,43.9,39.8
19,23.4,42.2,43.9,39.8
20,23.4,42.2,43.9,39.8
21,23.4,42.2,43.9,39.8
22,23.4,42.2,43.9,39.8
23,23.4,42.2,43.9,39.8
24,23.4,42.2,43.9,39.8
25,23.4,42.2,43.9,39.8
26,23.4,42.2,43.9,39.8
27,23.4,42.2,43.9,39.8
28,23.4,42.2,43.9,39.8
29,23.4,42.2,43.9,39.8
21,51.9,70.7,65.7,8.7
22,51.9,70.7,65.7,8.7
23,51.9,70.7,65.7,8.7
24,51.9,70.7,65.7,8.7
25,51.9,70.7,65.7,8.7
26,51.9,70.7,65.7,8.7
27,51.9,70.7,65.7,8.7
28,51.9,70.7,65.7,8.7
29,51.9,70.7,65.7,8.7
10,37.7,56.5,51.5,28.2
11,37.7,56.5,51.5,28.2
12,37.7,56.5,51.5,28.2
13,37.7,56.5,51.5,28.2
14,37.7,56.5,51.5,28.2
15,37.7,56.5,51.5,28.2
16,37.7,56.5,51.5,28.2
17,37.7,56.5,51.5,28.2
18,37.7,56.5,51.5,28.2
19,37.7,56.5,51.5,28.2
20,37.7,56.5,51.5,28.2
21,37.7,56.5,51.5,28.2
22,37.7,56.5,51.5,28.2
23,37.7,56.5,51.5,28.2
24,37.7,56.5,51.5,28.2
25,37.7,56.5,51.5,28.2
26,37.7,56.5,51.5,28.2
27,37.7,56.5,51.5,28.2
28,37.7,56.5,51.5,28.2
29,37.7,56.5,51.5,28.2
11,52.6,71.4,66.4,18.6
14,52.6,71.4,66.4,18.6
15,52.6,71.4,66.4,18.6
16,52.6,71.4,66.4,18.6
17,52.6,71.4,66.4,18.6
19,52.6,71.4,66.4,18.6
20,52.6,71.4,66.4,18.6
21,52.6,71.4,66.4,18.6
22,52.6,71.4,66.4,18.6
23,52.6,71.4,66.4,18.6
24,52.6,71.4,66.4,18.6
25,52.6,71.4,66.4,18.6
26,52.6,71.4,66.4,18.6
27,52.6,71.4,66.4,18.6
28,52.6,71.4,66.4,18.6
29,52.6,71.4,66.4,18.6
5,53.2,72,67,6.2
6,53.2,72,67,6.2
7,53.2,72,67,6.2
8,53.2,72,67,6.2
9,53.2,72,67,6.2
10,53.2,72,67,6.2
11,53.2,72,67,6.2
12,53.2,72,67,6.2
13,53.2,72,67,6.2
14,53.2,72,67,6.2
15,53.2,72,67,6.2
16,53.2,72,67,6.2
17,53.2,72,67,6.2
18,53.2,72,67,6.2
19,53.2,72,67,6.2
20,53.2,72,67,6.2
21,53.2,72,67,6.2
22,53.2,72,67,6.2
23,53.2,72,67,6.2
24,53.2,72,67,6.2
25,53.2,72,67,6.2
26,53.2,72,67,6.2
27,53.2,72,67,6.2
28,53.2,72,67,6.2
29,53.2,72,67,6.2
19,47.6,66.4,61.4,12.1
20,47.6,66.4,61.4,12.1
21,47.6,66.4,61.4,12.1
22,47.6,66.4,61.4,12.1
23,47.6,66.4,61.4,12.1
24,47.6,66.4,61.4,12.1
25,47.6,66.4,61.4,12.1
26,47.6,66.4,61.4,12.1
27,47.6,66.4,61.4,12.1
28,47.6,66.4,61.4,12.1
29,47.6,66.4,61.4,12.1
0,51.4,70.2,65.2,7.8
1,51.4,70.2,65.2,7.8
2,51.4,70.2,65.2,7.8
3,51.4,70.2,65.2,7.8
4,51.4,70.2,65.2,7.8
6,51.4,70.2,65.2,7.8
7,51.4,70.2,65.2,7.8
8,51.4,70.2,65.2,7.8
9,51.4,70.2,65.2,7.8
10,51.4,70.2,65.2,7.8
11,51.4,70.2,65.2,7.8
12,51.4,70.2,65.2,7.8
13,51.4,70.2,65.2,7.8
14,51.4,70.2,65.2,7.8
15,51.4,70.2,65.2,7.8
16,51.4,70.2,65.2,7.8
17,51.4,70.2,65.2,7.8
18,51.4,70.2,65.2,7.8
19,51.4,70.2,65.2,7.8
20,51.4,70.2,65.2,7.8
21,51.4,70.2,65.2,7.8
22,51.4,70.2,65.2,7.8
23,51.4,70.2,65.2,7.8
24,51.4,70.2,65.2,7.8
25,51.4,70.2,65.2,7.8
26,51.4,70.2,65.2,7.8
27,51.4,70.2,65.2,7.8
28,51.4,70.2,65.2,7.8
29,51.4,70.2,65.2,7.8
25,51.6,70.4,65.4,8.9
26,51.6,70.4,65.4,8.9
27,51.6,70.4,65.4,8.9
28,51.6,70.4,65.4,8.9
29,51.6,70.4,65.4,8.9
14,101,120,115,66.3
16,101,120,115,66.3
17,101,120,115,66.3
18,101,120,115,66.3
19,101,120,115,66.3
20,101,120,115,66.3
21,101,120,115,66.3
22,101,120,115,66.3
23,101,120,115,66.3
24,101,120,115,66.3
25,101,120,115,66.3
26,101,120,115,66.3
27,101,120,115,66.3
28,101,120,115,66.3
29,101,120,115,66.3
26,25.4,44.2,45.3,41.2
28,25.4,44.2,45.3,41.2
29,25.4,44.2,45.3,41.2
4,23.6,42.4,44.2,40.1
5,23.6,42.4,44.2,40.1
6,23.6,42.4,44.2,40.1
7,23.6,42.4,44.2,40.1
8,23.6,42.4,44.2,40.1
9,23.6,42.4,44.2,40.1
10,23.6,42.4,44.2,40.1
11,23.6,42.4,44.2,40.1
12,23.6,42.4,44.2,40.1
13,23.6,42.4,44.2,40.1
14,23.6,42.4,44.2,40.1
15,23.6,42.4,44.2,40.1
16,23.6,42.4,44.2,40.1
17,23.6,42.4,44.2,40.1
18,23.6,42.4,44.2,40.1
19,23.6,42.4,44.2,40.1
20,23.6,42.4,44.2,40.1
21,23.6,42.4,44.2,40.1
22,23.6,42.4,44.2,40.1
23,23.6,42.4,44.2,40.1
24,23.6,42.4,44.2,40.1
25,23.6,42.4,44.2,40.1
26,23.6,42.4,44.2,40.1
27,23.6,42.4,44.2,40.1
28,23.6,42.4,44.2,40.1
29,23.6,42.4,44.2,40.1
25,22.9,41.7,44.6,40.5
26,22.9,41.7,44.6,40.5
27,22.9,41.7,44.6,40.5
28,22.9,41.7,44.6,40.5
29,22.9,41.7,44.6,40.5
24,23.5,42.3,45,40.9
25,23.5,42.3,45,40.9
27,23.5,42.3,45,40.9
29,23.5,42.3,45,40.9
26,23.5,42.3,44.9,40.8
27,23.5,42.3,44.9,40.8
28,23.5,42.3,44.9,40.8
29,23.5,42.3,44.9,40.8
19,47.2,66,61,15.8
20,47.2,66,61,15.8
21,47.2,66,61,15.8
22,47.2,66,61,15.8
23,47.2,66,61,15.8
24,47.2,66,61,15.8
25,47.2,66,61,15.8
26,47.2,66,61,15.8
27,47.2,66,61,15.8
28,47.2,66,61,15.8
29,47.2,66,61,15.8
19,43.4,62.2,57.2,15.4
20,43.4,62.2,57.2,15.4
21,43.4,62.2,57.2,15.4
22,43.4,62.2,57.2,15.4
23,43.4,62.2,57.2,15.4
24,43.4,62.2,57.2,15.4
25,43.4,62.2,57.2,15.4
26,43.4,62.2,57.2,15.4
27,43.4,62.2,57.2,15.4
28,43.4,62.2,57.2,15.4
29,43.4,62.2,57.2,15.4
0,46.8,65.5,60.6,14.9
1,46.8,65.5,60.6,14.9
2,46.8,65.5,60.6,14.9
3,46.8,65.5,60.6,14.9
4,46.8,65.5,60.6,14.9
5,46.8,65.5,60.6,14.9
6,46.8,65.5,60.6,14.9
7,46.8,65.5,60.6,14.9
8,46.8,65.5,60.6,14.9
9,46.8,65.5,60.6,14.9
10,46.8,65.5,60.6,14.9
11,46.8,65.5,60.6,14.9
12,46.8,65.5,60.6,14.9
13,46.8,65.5,60.6,14.9
14,46.8,65.5,60.6,14.9
15,46.8,65.5,60.6,14.9
16,46.8,65.5,60.6,14.9
17,46.8,65.5,60.6,14.9
18,46.8,65.5,60.6,14.9
19,46.8,65.5,60.6,14.9
20,46.8,65.5,60.6,14.9
21,46.8,65.5,60.6,14.9
22,46.8,65.5,60.6,14.9
23,46.8,65.5,60.6,14.9
24,46.8,65.5,60.6,14.9
25,46.8,65.5,60.6,14.9
26,46.8,65.5,60.6,14.9
27,46.8,65.5,60.6,14.9
28,46.8,65.5,60.6,14.9
29,46.8,65.5,60.6,14.9
19,48.7,67.5,62.5,16.2
20,48.7,67.5,62.5,16.2
21,48.7,67.5,62.5,16.2
22,48.7,67.5,62.5,16.2
23,48.7,67.5,62.5,16.2
24,48.7,67.5,62.5,16.2
25,48.7,67.5,62.5,16.2
26,48.7,67.5,62.5,16.2
27,48.7,67.5,62.5,16.2
28,48.7,67.5,62.5,16.2
29,48.7,67.5,62.5,16.2
26,45.2,64,59.1,10.3
27,45.2,64,59.1,10.3
28,45.2,64,59.1,10.3
29,45.2,64,59.1,10.3
13,21.9,40.7,44,39.9
14,21.9,40.7,44,39.9
15,21.9,40.7,44,39.9
16,21.9,40.7,44,39.9
17,21.9,40.7,44,39.9
24,21.9,40.7,44,39.9
25,21.9,40.7,44,39.9
26,21.9,40.7,44,39.9
27,21.9,40.7,44,39.9
28,21.9,40.7,44,39.9
29,21.9,40.7,44,39.9
26,21.9,40.7,41.9,37.9
27,21.9,40.7,41.9,37.9
28,21.9,40.7,41.9,37.9
29,21.9,40.7,41.9,37.9
0,58.6,77.4,72.4,0
1,58.6,77.4,72.4,0
2,58.6,77.4,72.4,0
3,58.6,77.4,72.4,0
4,58.6,77.4,72.4,0
5,58.6,77.4,72.4,0
6,58.6,77.4,72.4,0
7,58.6,77.4,72.4,0
8,58.6,77.4,72.4,0
9,58.6,77.4,72.4,0
10,58.6,77.4,72.4,0
11,58.6,77.4,72.4,0
12,58.6,77.4,72.4,0
13,58.6,77.4,72.4,0
14,58.6,77.4,72.4,0
15,58.6,77.4,72.4,0
16,58.6,77.4,72.4,0
17,58.6,77.4,72.4,0
18,58.6,77.4,72.4,0
19,58.6,77.4,72.4,0
20,58.6,77.4,72.4,0
21,58.6,77.4,72.4,0
22,58.6,77.4,72.4,0
23,58.6,77.4,72.4,0
24,58.6,77.4,72.4,0
25,58.6,77.4,72.4,0
26,58.6,77.4,72.4,0
27,58.6,77.4,72.4,0
28,58.6,77.4,72.4,0
29,58.6,77.4,72.4,0
19,56.4,75.2,70.2,3
20,56.4,75.2,70.2,3
21,56.4,75.2,70.2,3
22,56.4,75.2,70.2,3
23,56.4,75.2,70.2,3
24,56.4,75.2,70.2,3
25,56.4,75.2,70.2,3
26,56.4,75.2,70.2,3
27,56.4,75.2,70.2,3
28,56.4,75.2,70.2,3
29,56.4,75.2,70.2,3
12,61.8,80.6,75.6,2.5
14,61.8,80.6,75.6,2.5
17,61.8,80.6,75.6,2.5
18,61.8,80.6,75.6,2.5
19,61.8,80.6,75.6,2.5
20,61.8,80.6,75.6,2.5
21,61.8,80.6,75.6,2.5
22,61.8,80.6,75.6,2.5
23,61.8,80.6,75.6,2.5
24,61.8,80.6,75.6,2.5
25,61.8,80.6,75.6,2.5
26,61.8,80.6,75.6,2.5
27,61.8,80.6,75.6,2.5
28,61.8,80.6,75.6,2.5
29,61.8,80.6,75.6,2.5
25,57.8,76.5,71.6,1.3
26,57.8,76.5,71.6,1.3
28,57.8,76.5,71.6,1.3
29,57.8,76.5,71.6,1.3
