Price
3145
3315
3230
3740
3655
3782
4250
4717
5015
5355
5525
5610
5822
6162
6247
6460
6587
6800
6970
7182
7437
7650
7565
7947
8627
8840
8542
3060
2975
3230
3272
3272
3315
3697
3825
3825
3102
3102
3102
3357
3570
3825
4165
4250
4802
4845
5312
5737
5482
5270
5525
5525
5525
5780
6035
6162
6290
6375
6800
7225
7607
8500
9052
7777
6630
7225
7310
7225
10157
2125
2422
2295
2592
2635
3187
3145
2975
3442
3655
3570
3612
3825
3825
3825
4165
4122
4250
4505
4462
4675
4887
5185
5015
5312
2252
2337
2252
2380
2507
2592
2720
3017
3485
3612
3655
3867
3995
4080
4165
4335
4547
4675
4717
4845
5057
5100
5185
5355
5525
5652
5907
3485
3612
3570
3612
3655
3740
3740
3825
4037
4165
4505
6205
6885
6842
6970
6077
5695
5865
5780
6587
6162
2465
2125
2210
2210
2550
2592
2677
3060
3485
3570
3995
4207
4037
4207
4250
4377
4505
4675
4802
5015
5057
5270
5440
5567
5695
5865
5992
2890
2975
3060
3230
3315
3442
3782
3995
4420
4505
4717
4930
4930
5100
5270
5482
5652
5652
5737
5780
5950
6120
6290
6630
6715
7097
7225
3527
3570
3612
3782
3867
4122
4335
4760
5015
5100
5440
5780
5822
6077
6205
6375
6800
6672
7225
7352
7352
7650
7777
8160
8500
8500
8797
5567
5652
5737
5865
6417
6120
3485
3442
3740
3952
3867
3485
3697
3952
4250
4335
4377
4930
5397
5525
5822
6332
6587
6800
6630
6800
7692
7565
8075
8075
8500
8925
8882
9307
9775
9775
10285
10965
9350
5015
5525
4420
5185
4845
5610
5780
6970
6885
5780
6757
6545
7012
7990
7225
9350
9392
8755
10795
10965
12792
14195
15172
14875
17000
2167
2040
2252
2295
2465
2082
2507
2550
3017
1997
2295
2380
2847
3145
3272
3442
3655
3612
3697
3655
4760
4802
4887
4972
5100
5440
3825
3995
3315
3612
3867
3825
3825
3910
3995
4335
4207
4377
4420
4420
4632
4547
4717
4972
5100
5737
5992
4632
4335
4462
4590
4802
5312
5822
6035
6502
6800
7182
7607
7650
7650
7990
8500
8542
8712
8585
9647
9265
9945
9775
10625
10030
12325
3230
3485
3612
3825
3910
4335
4632
4845
5185
5227
5652
5907
6290
6035
6375
7097
7225
7522
7650
8075
8500
8500
8500
9435
9307
9775
9605
5312
8882
10115
8372
9265
10157
5992
7140
7012
7395
7862
8712
7820
4802
4420
4972
9392
4377
5270
4845
5015
5142
6162
6247
5865
5780
5525
5950
6375
6927
6842
4505
6162
5397
4930
5270
5737
5652
6077
4675
5100
5270
9647
9987
7650
8330
5440
5950
5780
5525
5652
6375
6375
5525
5695
5822
5865
6205
5865
6120
6630
7352
8287
11007
8542
8032
5440
6035
6247
5610
5865
6375
6077
7352
6885
4930
5100
5397
5525
5525
6077
5950
7310
7225
6630
6715
9520
9435
8117
8797
4335
4420
4887
5397
4802
4250
4802
5142
5397
5567
5822
5270
5780
5992
6672
6800
8925
9605
9732
9775
8840
9222
9987
10455
7947
5652
5270
5780
5780
5992
6332
6842
7012
7097
7225
6247
6672
6885
9350
9860
7990
8755
9817
6502
7480
7012
7650
7310
7310
8245
8202
5057
5525
6970
7862
7522
7182
7735
8075
9775
10030
9647
6672
6715
7182
7437
7777
8202
8330
4250
4037
4250
4335
4420
4717
5100
5142
5270
5355
5397
5610
5865
5992
6120
6502
7182
6927
7565
7565
5950
6205
6332
6715
6927
7352
7437
7437
4292
4675
4420
4717
4760
11262
11390
8032
8202
8287
8330
7310
5355
5440
5525
5610
5907
6332
6587
6332
7267
7352
7905
7480
4675
5057
5397
5907
5610
4887
4972
5100
5142
5567
6162
5950
5950
6460
6460
6885
6587
7097
7565
4675
4887
5227
5270
5057
5142
5057
5397
5652
5950
5865
4335
5015
5227
5397
5185
9222
9350
9435
10285
5525
5270
5482
5440
5865
5822
5780
5397
5525
5652
6162
6162
5652
6757
5567
6035
6417
6545
6332
5525
5525
5610
5695
5907
5950
5610
5695
5907
6247
6460
6757
7012
4420
4207
4505
4760
4887
3867
3400
3400
3400
3527
3655
3825
3825
4250
2422
2720
2592
2890
2805
2890
2932
2975
3145
3102
3230
3400
3400
3400
3400
3570
3825
3867
3952
4080
2550
2550
3145
3400
3400
3485
3485
3400
3400
3442
3697
3825
4037
3995
3910
4080
4080
4122
4505
4632
4930
5100
4335
4972
4760
4717
5652
5652
6205
6800
7097
6927
7565
7905
7777
7990
8500
8840
8500
8925
10030
8967
10880
3655
4122
13345
13982
14875
8202
9265
9860
9265
10030
9477
9180
9477
11645
10200
10667
9987
4675
4590
5015
5397
5865
6545
6715
7225
7650
7777
8500
8840
8967
9435
9775
10115
10497
11050
11347
11560
12197
12452
12920
13132
13600
13685
13430
14747
15300
14450
13685
14067
14705
15342
15597
16192
16702
11730
11177
12112
11772
12112
10157
11390
12452
11857
13515
14705
14152
13727
13472
14875
6375
7565
8032
8457
9095
9520
9520
9520
9732
9732
10072
11007
11900
12495
12580
12750
13090
13345
14280
15002
14577
16490
16660
16915
6757
7480
12452
13770
14365
16065
13982
16277
15597
17425
17425
18700
21080
17850
14152
21845
20485
22185
25500
26817
25712
27625
30685
8245
7862
8585
9307
9562
10200
11135
10370
11645
12325
11475
12027
10412
9775
6630
8882
9392
10030
9817
10370
11475
11475
10497
11432
12495
12112
12070
11645
11687
10667
11560
9392
9817
9945
9435
9647
10752
10922
12495
11432
11900
12155
9307
7310
8670
9307
8500
9435
8967
10625
10625
11432
10667
9222
11135
11815
11135
8967
10285
12027
12027
10922
11645
12282
13217
13047
13472
13345
13855
13557
5355
5312
5737
5950
6247
6927
6970
7267
7905
8245
8500
8967
9265
9605
10115
10625
11050
11475
11517
11857
11730
12197
12325
12750
13600
5100
5057
5227
5567
6035
6715
6502
6672
7140
7480
7777
8500
8755
9435
9860
10200
11092
11475
11050
11687
9987
12495
12537
12367
13090
13727
5355
5397
5950
6035
6375
7012
7182
7437
8160
8500
8670
9052
9392
9732
10200
10837
11050
11517
11730
12155
11560
12835
11517
11900
12325
12750
13600
11985
12537
6502
6417
7182
7310
7267
9307
9945
10752
10497
10625
10795
11815
11645
11687
12835
12877
13345
14917
14875
14875
14492
15470
15810
16235
16745
17510
18232
13982
14620
15512
16065
16830
17595
17765
12452
13005
13217
13217
13175
14450
14875
10370
7820
10710
17170
13430
15682
10625
12112
16575
12707
12750
14577
17085
17000
19720
19932
20485
8542
9095
10115
10242
10667
13005
14237
12240
13132
13090
13600
14365
14110
10625
8967
10837
11900
13600
11772
10582
11475
10625
11730
13047
12622
8032
8840
9562
9307
10965
11815
12240
12112
11942
12410
14960
16320
15810
16065
16022
20145
21760
21675
20485
23375
7352
8627
8797
8925
9222
10072
10115
10327
10922
11687
11942
12325
12580
12835
13217
13005
13260
13897
13515
15300
13472
6630
6375
6545
7565
8075
8457
8542
9052
9350
9435
10625
10200
10285
10667
11730
11857
13090
12707
12750
14322
13940
13515
13642
12622
5652
5780
6120
11900
10072
11050
16830
9222
10072
10157
11900
11177
11347
11390
12155
12240
13345
14577
13685
15257
16277
16787
16787
18487
18487
19040
19040
9137
10880
8585
12325
12452
17637
31492
29410
31237
22737
24565
8882
9350
9010
9860
11050
10582
11220
11475
11390
11985
12112
12155
12155
12962
13600
13345
7947
7140
8585
8797
9690
11007
11730
13260
12367
14407
13217
13302
13897
14705
15470
15767
15682
16575
17637
15300
17722
16532
17722
19082
19805
20825
17212
18020
18317
17170
18827
19125
20315
21250
15810
22652
20570
43902
43137
45645
60350
53507
51000
54910
58395
70762
64047
60775
57375
38632
44285
44582
51042
53125
44242
46622
54952
51425
47515
51297
19720
41990
40757
40545
42500
38632
42500
44837
43265
21250
22100
33362
27710
31152
30642
31450
30600
35360
40587
32512
35827
35572
34637
30175
34935
34000
36252
39567
36167
44625
47642
50532
50787
46750
46750
46495
49597
47472
51000
55590
51212
55675
55802
52615
54187
61752
53422
53635
57502
30217
30472
30005
30685
30005
31875
31875
15087
16745
21207
20060
20017
22440
22057
26690
25755
25627
31832
26647
26860
27030
26307
24990
28560
28347
26180
13472
14662
15597
18700
19975
22482
23375
22992
23247
24267
25542
25500
25500
27625
28347
29027
30812
29325
29835
32215
30685
31067
30727
31025
30090
32597
32640
21250
19252
19762
21250
23077
25925
23162
25500
28050
27625
27837
27880
26690
27540
22227
23035
27412
26350
28942
31875
29325
30685
31195
30260
25500
25542
28220
28687
29792
29580
30812
28475
31067
31960
33235
32342
29580
34340
30770
33915
33702
33192
34000
34212
36507
34000
37145
34595
49512
50872
62942
60860
54867
60732
58947
54740
57927
58437
64770
57587
62432
58777
20825
20655
19507
19720
23545
20782
22737
23630
25542
24140
22822
25500
26562
29282
27242
28347
29750
33065
28305
30727
30345
30897
38250
41225
46750
49215
53422
48790
51000
46070
46325
49767
52912
52360
52317
49597
51595
51595
53932
58990
54102
54697
58820
59500
12112
13727
17000
14492
19252
19422
18700
20357
24140
21250
26222
23162
22100
23035
20272
22270
22567
24820
26902
21845
16405
18020
19040
19337
42500
34765
42797
42925
39950
45560
48535
43435
40970
45560
44200
42925
44667
45347
49852
46367
16320
18232
17127
19465
21292
22950
25500
24990
26435
26010
26605
28347
28560
29750
30345
30600
32172
31492
31450
34000
34340
34127
34552
33362
32810
35615
35402
26435
28347
26647
29155
28347
28475
26817
32257
30302
29750
34212
34467
18785
19635
21250
21250
22780
26562
29155
29155
26732
28857
27157
27795
30387
27582
30472
31365
25457
30345
27965
31747
30175
30047
32385
31790
30727
31875
31917
14110
12920
11602
13982
14152
15300
14535
14025
15300
20315
18700
18275
17467
18615
20527
17000
18615
24012
14790
14832
17000
17000
19252
19847
21250
23035
23290
23162
22865
27115
27497
26902
28347
28347
29962
32470
31110
31832
32937
35870
36422
36635
37187
38590
38250
20825
24012
30175
28857
30175
11645
12750
13812
15937
14535
15342
17382
18700
19507
18870
19847
18912
20102
22100
24607
24480
25500
26562
26052
25500
27837
27625
31365
30600
31960
33362
29920
32045
31705
33192
35572
9265
