30,31.8,41.7,10.8,79.3,1,4
30,34.3,44.2,14.4,81.8,2,1
30,38.2,48.1,18.3,85.6,0,9
30,38.1,48,17.8,85.6,0,4
30,22.3,32.2,0.75,71.5,0,7
30,38.3,48.2,18.4,85.7,0,8
30,34.8,44.7,14.9,76.4,0,1
30,38.2,48.1,18.3,85.6,2,4
30,35.4,45.3,15.5,76.3,0,2
30,36.3,46.2,16,83.7,0,1
30,28.7,38.6,8.8,76.1,2,8
30,20,34.8,12.7,56.5,0,8
30,30.5,40.4,11.4,78,1,3
30,37.5,47.3,17.5,84.9,0,5
30,35.2,45.1,15.5,77.2,1,1
30,35.1,45,14.8,82.6,0,2
30,38.1,48,18.2,85.6,4,4
30,35.2,45.1,15.3,77.5,0,5
30,29,38.9,9.1,76.5,2,6
30,35.2,45.1,14.9,82.7,0,5
30,38.2,48.1,18.3,85.7,0,3
30,34.7,44.6,14.4,82.2,0,0
30,25.7,35.6,2.5,69.5,1,2
30,25.5,35.4,2.1,69.7,1,3
30,27,36.9,6.4,74,3,6
30,37.1,47,17.2,75.8,0,0
30,37.5,47.4,17.5,84.9,0,7
30,38.3,48.2,18.4,74.1,0,1
30,38.2,48.1,18.3,74.6,1,2
30,36.8,46.7,16.9,84.2,0,8
30,38.2,48.1,18.3,73.8,0,0
30,29.7,45.3,11.4,64,1,2
30,39,48.9,19.1,72.4,2,3
30,41.7,51.6,21.8,75.9,4,3
30,36.5,46.4,16.2,84,5,10
30,22.4,32.3,0,71.2,1,6
30,43.9,53.8,24,91.3,0,1
30,10.4,15.8,15.8,71.8,1,1
30,16,30.9,16.4,59,0,9
30,12.1,29.8,19.6,62.3,0,1
30,4.7,26.7,25.2,60.7,2,3
30,6.9,19,13.2,67.6,6,5
30,5.2,22.1,15.9,67.7,2,6
30,6.7,31.6,23.1,65.3,2,1
30,11.2,28.9,22.7,64.9,0,2
30,10.3,26.4,20.3,62.5,0,3
30,10.2,27.9,21.7,63.9,1,7
30,9.1,16.1,14.9,70.9,4,6
30,7.5,20.1,16.1,72.1,1,5
30,9,26.7,20.5,62.7,5,8
30,17.7,32.6,18.1,56.4,2,6
30,17.7,32.6,15.1,57.9,0,6
30,17.7,32.6,18.1,56.4,2,6
30,17.3,32.2,17.7,57,3,8
30,5.7,30.3,24.1,59.6,3,5
30,4.8,26.8,25.1,60.6,0,4
30,10.2,26.3,20.2,62.3,0,0
30,9.6,12.5,18.8,67.7,0,4
30,8.6,13.1,18.2,66.8,0,10
30,10.2,17.7,13.5,69.3,0,3
30,10.3,22.9,13.7,69.2,4,6
30,17.1,24.5,18.3,66.1,2,8
30,17.1,24.5,18.3,66.1,1,3
30,12.9,18.2,17.5,74.3,1,1
30,16.7,7.3,25.1,85,0,2
30,14.1,19.5,14,77,2,10
30,14.1,19.5,14,77,2,10
30,10.1,17.5,12.1,69.5,1,3
30,13.1,23.3,11.3,71,0,4
30,13.7,24.3,10.9,70.3,1,5
30,10.5,14.4,17.3,73.3,0,1
30,16.7,7.3,23.7,83.6,1,4
30,11.9,15.8,13.8,71.2,1,7
30,10.2,17.7,13.5,69.3,0,3
30,14.9,12.6,21.8,81.7,1,4
30,13.3,10.6,19.8,79.8,1,4
30,11.2,10.5,19.1,69.4,0,1
30,16.8,4.4,27.6,74.9,2,2
30,18.8,0,29.3,77,0,4
30,18.8,1.4,29.5,77,1,0
30,23.4,5.2,28.8,81,2,3
30,26.5,8.9,31.4,91.3,4,1
30,25.6,8,30.5,90.5,1,0
30,9.8,8.9,21.4,69.1,3,8
30,12.2,8.5,22.1,70.3,2,5
30,9.7,8.8,22.1,67.8,2,8
30,13,7.2,24,72.3,3,5
30,16.8,3.3,31.9,73.9,3,3
30,20,2.3,30.5,78.1,1,2
30,9.6,12.4,19.4,67.7,1,4
30,9.6,12.4,19.4,67.7,0,1
30,9.6,12.4,19.4,67.7,1,3
30,19.4,1.9,30.1,77.5,1,1
30,13,7.2,24,72.3,2,4
30,13.3,8.9,21.2,71.5,0,2
30,19.1,0.5,29.6,77.3,0,4
30,11,7.4,24.2,69.2,0,1
30,9,9.2,21.4,67.1,0,4
30,15.4,5.5,26.5,73.5,2,3
30,14.8,5.6,25.9,73,2,6
30,7.8,14.4,23.3,63.9,2,7
30,7.8,14.4,23.3,63.9,2,4
30,6.5,16.9,17.3,66.9,1,5
30,8.7,26.5,37.6,48.4,2,1
30,4,22.8,27.2,60.1,1,4
30,4.7,23.5,27.4,59.3,1,1
30,4.7,23.5,27.4,59.3,2,3
30,5.4,18,17.3,63.5,2,2
30,4.2,15.4,22.3,62.9,1,7
30,4.2,15.4,22.3,62.9,1,7
30,8.7,9.5,21.3,66.9,1,7
30,6.2,15.1,27.3,69.2,0,3
30,3.7,17.8,18.8,61.8,2,4
30,2.7,16.5,22.8,60.9,2,1
30,2.9,17.2,19.4,61.1,1,3
30,9.4,19.3,22.7,58.5,1,5
30,4,22.8,26.3,58.1,1,1
30,41.3,56.2,28.6,69.5,0,2
30,44.5,62.7,28.8,81.3,3,3
30,47.6,62.5,32.3,75.9,4,10
30,70.3,85.2,67,73.1,0,1
30,52.7,67.7,33.8,86.4,0,10
30,52.7,67.7,33.8,86.4,1,5
30,52.7,67.7,33.8,86.4,0,4
30,51.8,67.4,33.5,86.1,0,0
30,34.9,49.8,28.6,46.4,4,9
30,39.1,54.7,20.8,73.4,4,1
30,34.5,58.2,24.3,76.9,3,7
30,41.9,56.8,28.1,70.2,0,7
30,25.7,40.6,18.2,54,0,1
30,39.1,59,25.4,73.2,1,2
30,40.4,55.3,27,68.7,3,1
30,70.7,80.6,50.8,118,0,0
30,51.4,67,34,86.5,5,2
30,42.1,57,28,70.3,0,1
30,24.1,39,17.6,52.4,0,2
30,78,87.9,58.1,125,2,1
30,61.3,68.6,38.4,69,1,1
30,53.5,69.1,35.2,87.8,6,1
30,71.3,91.5,61.7,106,0,10
30,35,50.7,16.7,69.3,0,1
30,269,69.2,35.1,87.7,0,0
30,54.7,70.4,36.5,89,0,10
30,39.9,55.5,21.6,74.2,0,2
30,34.9,57.4,23.5,74.1,0,0
30,51.3,79.2,47.6,67.1,3,5
30,42.1,60.9,30.4,74.2,2,12
30,63.3,78.7,44.8,97.4,0,1
30,33.8,44.6,60.6,43.6,0,7
30,24,38.9,18.3,52.3,0,3
30,36.5,41.6,27.1,46.3,1,1
30,20.8,35.6,16.9,52,2,2
30,22.2,37.1,22.5,51.2,0,5
30,23.5,38.4,23.8,48.9,1,1
30,23.3,38.2,23.7,51.6,1,2
30,375,1.8,32.8,47.6,0,2
30,28,46.8,36.1,37.8,0,1
30,37.6,42.7,28.2,47.4,1,3
30,24.8,39.7,25.2,48.7,0,8
30,381,1.8,22.9,48.7,0,0
30,28.4,43.3,23.4,54.9,0,2
30,25.7,40.6,18.2,54,0,1
30,24,38.4,19.4,48.9,0,0
30,34,43.8,29.3,43.8,1,4
30,27.9,42.8,22.9,54.4,0,0
30,35,43.3,28.8,44.8,0,5
30,20.6,35.5,17.4,51.7,2,2
30,24.9,39.8,25.3,48.8,0,0
30,24,38.9,24.4,48.6,2,9
30,18,32.8,18.3,54.2,0,1
30,21.1,35.9,21.4,52.7,3,3
30,18.8,33.6,19.1,52.4,2,2
30,24.3,39.2,18.6,51.5,2,4
30,24.6,39.5,24.9,48.8,0,5
30,18.7,33.6,19.1,54,0,9
30,33.2,52,31,43.1,2,1
30,19.3,34.1,19.6,52.2,0,1
30,26.3,41.2,20.5,54.6,0,2
30,25.9,40.8,26.3,47,0,3
30,23.4,38.3,23.7,50.4,0,10
30,22.9,37.8,23.3,51.2,0,1
30,9,27.7,26.6,43.4,0,3
30,21,35.9,21.4,51.6,0,1
30,8.7,27.5,30.9,56.6,1,5
30,22.1,37,22.5,51.6,0,6
30,19.9,34.8,20.2,54.4,0,1
30,20,34.8,18.5,56.2,2,5
30,25.4,40.3,20.4,51.8,3,9
30,21.2,36.1,21.6,51.8,1,4
30,25.2,1.8,22.3,49,1,1
30,22.6,3.6,17.6,50.9,2,1
30,37.3,44,29.5,47.1,0,6
30,19.3,34.1,19.6,53.9,0,2
30,6,24.8,28.2,60.1,1,4
30,6.6,25.4,28.8,60.7,1,3
30,12.4,31.2,30,54.7,1,1
30,13.9,32.7,36.1,48.3,3,5
30,4.9,25.2,27.2,56.1,0,0
30,2,22.9,20.7,57.9,2,9
30,2,22.9,20.7,57.9,4,3
30,14,32.8,36.2,44.8,3,2
30,11.5,9.9,26.2,47.8,0,1
30,15.3,34.1,37.6,44.5,5,10
30,20.2,39,42.4,44.2,7,10
30,2.4,21.2,24.7,56.9,0,5
30,18.1,36.8,39.3,49.6,0,3
30,11.6,30.4,33.8,52.8,2,7
30,16.2,35,38.4,47.8,3,5
30,20.9,39.6,43.1,41.9,1,9
30,19.1,37.9,41.3,40.1,1,5
30,20.7,39.5,42.9,41.7,0,3
30,14,32.8,36.2,50.6,1,7
30,10.6,29.4,32.8,51.5,1,5
30,10.4,29.1,32.6,50.9,0,4
30,39.7,58.5,60.3,56.2,1,5
30,10.1,28.9,32,52.5,4,5
30,10.1,28.9,32,52.7,2,1
30,20.7,39.5,43,43.7,0,2
30,16.2,35,38.4,50.2,0,9
30,9.1,27.9,31.3,54.1,1,5
30,3.2,22,25.4,57.4,1,10
30,4.8,23.6,27,54,1,9
30,6.9,25.6,29.1,54.8,3,8
30,5.8,29.5,24.2,58.8,3,1
30,14.2,33,36.4,50.1,0,0
30,21,39.8,43.3,42.1,0,4
30,14.5,33.3,36.7,45.4,4,9
30,15,33.8,37.2,49.2,2,3
30,9.2,28,31.4,57.2,1,1
30,13.9,32.6,36.1,48.3,1,8
30,13,31.8,35.2,48.9,1,8
30,11.5,30.3,33.7,49.2,3,5
30,12.2,31,34.4,50.2,4,3
30,16.9,35.7,39.1,52.7,0,5
30,2.8,24.9,20.2,59.9,0,1
30,13,31.8,35.2,53.4,2,4
30,3.7,22.2,18.2,60.8,2,7
30,20.4,39.2,42.6,49.5,0,2
30,20,38.7,42.2,49.1,0,1
30,8.7,27.5,30.9,56.6,1,0
30,17.2,36,39.4,46.3,1,2
30,5,29.2,44.2,40.1,0,0
30,7.9,26.7,32.2,57.9,2,1
30,13.2,32,36.3,44.9,3,1
30,14.8,33.6,37,45.7,3,7
30,7.5,26.3,29.7,55.4,0,9
30,8.6,27.4,31.2,59.8,1,2
30,24.3,44.6,44.2,40.1,0,10
30,26.1,44.9,46.7,42.6,2,7
30,26.5,45.2,47,42.9,1,2
30,105,123,118,69.6,1,3
30,55.4,74.2,69.2,3.2,9,6
30,23.6,42.4,44.2,40.1,1,10
30,52.2,71,64.9,5.1,3,9
30,58.4,77.2,72.2,1.8,1,9
30,22.3,41.1,42.9,38.8,0,9
30,22.2,40.9,42.1,38,0,8
30,26.1,44.8,46.6,39.5,3,9
30,23.4,42.2,43.9,39.8,3,9
30,23.4,42.2,43.9,39.8,3,2
30,51.9,70.7,65.7,8.7,1,6
30,37.7,56.5,51.5,28.2,1,0
30,52.6,71.4,66.4,18.6,0,2
30,53.2,72,67,6.2,2,8
30,47.6,66.4,61.4,12.1,3,4
30,51.4,70.2,65.2,7.8,3,10
30,51.6,70.4,65.4,8.9,0,2
30,101,120,115,66.3,3,4
30,25.4,44.2,45.3,41.2,0,0
30,23.6,42.4,44.2,40.1,0,1
30,22.9,41.7,44.6,40.5,0,0
30,23.5,42.3,45,40.9,0,1
30,23.5,42.3,44.9,40.8,0,3
30,47.2,66,61,15.8,3,7
30,43.4,62.2,57.2,15.4,2,5
30,46.8,65.5,60.6,14.9,1,7
30,48.7,67.5,62.5,16.2,1,3
30,45.2,64,59.1,10.3,3,0
30,21.9,40.7,44,39.9,0,2
30,21.9,40.7,41.9,37.9,0,9
30,58.6,77.4,72.4,0,3,3
30,56.4,75.2,70.2,3,2,2
30,61.8,80.6,75.6,2.5,3,7
30,57.8,76.5,71.6,1.3,0,4
